shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
50457,38.726012,-9.134327,29,
50457,38.723421,-9.131793,30,
50457,38.721312,-9.129397,31,
50457,38.721806,-9.128761,32,
50465,38.781942,-9.113994,1,
50465,38.781007,-9.11183,2,
50465,38.781221,-9.107489,3,
50465,38.779637,-9.104465,4,
50465,38.776416,-9.10278,5,
50465,38.775044,-9.10224,6,
50465,38.773017,-9.105097,7,
50465,38.770364,-9.104799,8,
50465,38.768475,-9.098836,9,
50465,38.765975,-9.098179,10,
50465,38.762409,-9.098469,11,
50465,38.761089,-9.096441,12,
50465,38.757736,-9.096609,13,
50465,38.755317,-9.096797,14,
50465,38.753497,-9.096143,15,
50465,38.750304,-9.096286,16,
50465,38.748127,-9.096957,17,
50465,38.7472643157526,-9.09923606388438,18,
50465,38.742501,-9.099326,19,
50465,38.742455,-9.102445,20,
50465,38.739182,-9.103127,21,
50465,38.736915,-9.103825,22,
50465,38.735276,-9.103949,23,
50465,38.732859,-9.104662,24,
50465,38.72891,-9.107391,25,
50465,38.726303,-9.110477,26,
50465,38.724354,-9.112066,27,
50465,38.722655,-9.113516,28,
50465,38.71678,-9.119137,29,
50465,38.713576,-9.122704,30,
50465,38.711015,-9.126852,31,
50465,38.709577,-9.129029,32,
50465,38.707721,-9.132884,33,
50465,38.707944,-9.138598,34,
50465,38.707229,-9.141645,35,
50465,38.706332,-9.145278,36,
50465,38.706414,-9.149768,37,
50465,38.706142,-9.156011,38,
50465,38.70367,-9.162505,39,
50465,38.703447,-9.167728,40,
50465,38.702944,-9.173419,41,
50465,38.697763,-9.186979,42,
50465,38.696716,-9.199135,43,
50465,38.697728,-9.204514,44,
50465,38.699801,-9.205797,45,
50465,38.701573,-9.206351,46,
50465,38.704004,-9.206357,47,
50465,38.705935,-9.205113,48,
50465,38.707714,-9.205853,49,
50465,38.709695,-9.208434,50,
50465,38.709348,-9.21157,51,
50465,38.70908,-9.214057,52,
50466,38.781942,-9.113994,1,
50466,38.781007,-9.11183,2,
50466,38.781221,-9.107489,3,
50466,38.779637,-9.104465,4,
50466,38.776416,-9.10278,5,
50466,38.775044,-9.10224,6,
50466,38.773017,-9.105097,7,
50466,38.770364,-9.104799,8,
50466,38.768475,-9.098836,9,
50466,38.765975,-9.098179,10,
50466,38.762409,-9.098469,11,
50466,38.761089,-9.096441,12,
50466,38.757736,-9.096609,13,
50466,38.755317,-9.096797,14,
50466,38.753497,-9.096143,15,
50466,38.750304,-9.096286,16,
50466,38.748127,-9.096957,17,
50466,38.7472643157526,-9.09923606388438,18,
50466,38.742501,-9.099326,19,
50466,38.742455,-9.102445,20,
50466,38.739182,-9.103127,21,
50466,38.736915,-9.103825,22,
50466,38.734683,-9.105121,23,
50466,38.732752,-9.105924,24,
50466,38.730178,-9.108055,25,
50466,38.72825,-9.109645,26,
50466,38.726303,-9.110477,27,
50466,38.724354,-9.112066,28,
50466,38.722655,-9.113516,29,
50466,38.71678,-9.119137,30,
50466,38.713576,-9.122704,31,
50466,38.711015,-9.126852,32,
50466,38.709577,-9.129029,33,
50466,38.707721,-9.132884,34,
50466,38.707944,-9.138598,35,
50466,38.707229,-9.141645,36,
50466,38.705586,-9.143902,37,
50467,38.725872,-9.149241,1,
50467,38.724659,-9.150856,2,
50467,38.720248,-9.145721,3,
50467,38.715631,-9.141918,4,
50467,38.714037,-9.139885,5,
50467,38.708372,-9.137739,6,
50467,38.707229,-9.141645,7,
50467,38.706332,-9.145278,8,
50467,38.706414,-9.149768,9,
50467,38.706142,-9.156011,10,
50467,38.70367,-9.162505,11,
50467,38.703447,-9.167728,12,
50467,38.704304,-9.173951,13,
50467,38.704742,-9.177635,14,
50467,38.701991,-9.181041,15,
50467,38.699789,-9.18435,16,
50467,38.698466,-9.188384,17,
50467,38.698228,-9.191358,18,
50467,38.699916,-9.19166,19,
50467,38.701597,-9.192134,20,
50467,38.703713,-9.195234,21,
50467,38.704932,-9.196728,22,
50467,38.704761,-9.198973,23,
50467,38.705761,-9.199872,24,
50467,38.705588,-9.203854,25,
50467,38.703877,-9.206563,26,
50467,38.705577,-9.207653,27,
50467,38.707362,-9.208612,28,
50467,38.709695,-9.208434,29,
50467,38.709348,-9.21157,30,
50467,38.709821,-9.214984,31,
50467,38.711876,-9.214167,32,
50467,38.715797,-9.214703,33,
50467,38.716954,-9.213167,34,
50468,38.716954,-9.213167,1,
50468,38.715715,-9.214801,2,
50468,38.71157,-9.214863,3,
50468,38.709701,-9.215458,4,
50468,38.70893,-9.21435,5,
50468,38.709197,-9.211458,6,
50468,38.709519,-9.208465,7,
50468,38.707093,-9.208609,8,
50468,38.705217,-9.20769,9,
50468,38.704004,-9.206357,10,
50468,38.705361,-9.203187,11,
50468,38.705699,-9.199412,12,
50468,38.704699,-9.198663,13,
50468,38.70489,-9.196252,14,
50468,38.702934,-9.194745,15,
50468,38.701124,-9.192433,16,
50468,38.69973,-9.192686,17,
50468,38.697994,-9.190554,18,
50468,38.698587,-9.187398,19,
50468,38.700037,-9.183655,20,
50468,38.702215,-9.180677,21,
50468,38.704664,-9.177149,22,
50468,38.704145,-9.173823,23,
50468,38.703363,-9.167024,24,
50468,38.703508,-9.16273,25,
50468,38.706171,-9.155732,26,
50468,38.706331,-9.149936,27,
50468,38.706244,-9.145024,28,
50468,38.70699,-9.142206,29,
50468,38.709676,-9.136384,30,
50468,38.714269,-9.139119,31,
50468,38.716116,-9.141752,32,
50468,38.71974,-9.145015,33,
50468,38.725872,-9.149241,34,
50471,38.74999,-9.159056,1,
50471,38.751401,-9.158766,2,
50471,38.752841,-9.155919,3,
50471,38.754616,-9.151889,4,
50471,38.755942,-9.145635,5,
50471,38.754051,-9.14464,6,
50471,38.752085,-9.143617,7,
50471,38.750004,-9.142513,8,
50471,38.747424,-9.141084,9,
50471,38.744546,-9.139511,10,
50471,38.742369,-9.137569,11,
50471,38.742141,-9.134454,12,
50471,38.740514,-9.133637,13,
50471,38.736944,-9.133994,14,
50471,38.733227,-9.132798,15,
50471,38.732653,-9.130557,16,
50471,38.731191,-9.127961,17,
50471,38.727195,-9.128395,18,
50471,38.724885,-9.128621,19,
50471,38.721287,-9.129196,20,
50471,38.721081,-9.127043,21,
50471,38.720647,-9.124562,22,
50471,38.719524,-9.122865,23,
50471,38.718233,-9.121237,24,
50471,38.718044,-9.122185,25,
50471,38.716781,-9.120547,26,
50471,38.718064,-9.118806,27,
50471,38.71678,-9.119137,28,
50471,38.713576,-9.122704,29,
50471,38.711015,-9.126852,30,
50471,38.709577,-9.129029,31,
50471,38.707721,-9.132884,32,
50471,38.707944,-9.138598,33,
50471,38.707229,-9.141645,34,
50471,38.705888,-9.14315,35,
50472,38.736944,-9.133994,1,
50472,38.733227,-9.132798,2,
50472,38.732653,-9.130557,3,
50472,38.731191,-9.127961,4,
50472,38.727195,-9.128395,5,
50472,38.724885,-9.128621,6,
50472,38.721287,-9.129196,7,
50472,38.721081,-9.127043,8,
50472,38.720647,-9.124562,9,
50472,38.719524,-9.122865,10,
50472,38.718233,-9.121237,11,
50472,38.718044,-9.122185,12,
50472,38.716781,-9.120547,13,
50472,38.718064,-9.118806,14,
50472,38.71678,-9.119137,15,
50472,38.713576,-9.122704,16,
50472,38.711015,-9.126852,17,
50472,38.709577,-9.129029,18,
50472,38.707721,-9.132884,19,
50472,38.707944,-9.138598,20,
50472,38.707229,-9.141645,21,
50472,38.705888,-9.14315,22,
50474,38.705474,-9.143463,1,
50474,38.70699,-9.142206,2,
50474,38.709676,-9.136384,3,
50474,38.713953,-9.137815,4,
50474,38.716036,-9.13571,5,
50474,38.7192,-9.135564,6,
50474,38.72213,-9.135264,7,
50474,38.725575,-9.134932,8,
50474,38.729077,-9.134567,9,
50474,38.732666,-9.134208,10,
50474,38.736101,-9.13387,11,
50474,38.736944,-9.133994,12,
50477,38.785833,-9.172117,1,
50477,38.785794,-9.169915,2,
50477,38.78213,-9.164747,3,
50477,38.77836,-9.164296,4,
50477,38.77596,-9.16341,5,
50477,38.772642,-9.161176,6,
50477,38.770242,-9.159899,7,
50477,38.767652,-9.158362,8,
50477,38.765269,-9.15735,9,
50477,38.760937,-9.157327,10,
50477,38.757625,-9.155281,11,
50477,38.754616,-9.151889,12,
50477,38.755942,-9.145635,13,
50477,38.754051,-9.14464,14,
50477,38.752085,-9.143617,15,
50477,38.750004,-9.142513,16,
50477,38.747424,-9.141084,17,
50477,38.744546,-9.139511,18,
50477,38.740323,-9.137448,19,
50477,38.738276,-9.13684,20,
50477,38.736442,-9.135938,21,
50477,38.73602,-9.134077,22,
50477,38.73246,-9.134401,23,
50477,38.728781,-9.134784,24,
50477,38.725579,-9.135092,25,
50477,38.721948,-9.135462,26,
50477,38.71916,-9.135736,27,
50477,38.715021,-9.137467,28,
50477,38.713743,-9.137356,29,
50477,38.708372,-9.137739,30,
50477,38.707229,-9.141645,31,
50477,38.705474,-9.143463,32,
50479,38.731236,-9.168603,1,
50479,38.730838,-9.168603,2,
50479,38.723469,-9.174898,3,
50479,38.718668,-9.175047,4,
50479,38.715921,-9.175805,5,
50479,38.712414,-9.175463,6,
50479,38.7081,-9.173737,7,
50479,38.706209,-9.175557,8,
50479,38.70538,-9.176544,9,
50479,38.701991,-9.181041,10,
50479,38.699789,-9.18435,11,
50479,38.698466,-9.188384,12,
50479,38.697806,-9.191759,13,
50479,38.697506,-9.196012,14,
50479,38.697483,-9.198881,15,
50479,38.697728,-9.204514,16,
50479,38.699801,-9.205797,17,
50479,38.700527,-9.209795,18,
50479,38.699831,-9.214327,19,
50479,38.700965,-9.216338,20,
50479,38.701017,-9.221464,21,
50479,38.699832,-9.2243,22,
50479,38.699208,-9.226949,23,
50479,38.701501,-9.227351,24,
50479,38.703171,-9.227122,25,
50479,38.705295,-9.226756,26,
50479,38.707337,-9.225596,27,
50479,38.711236,-9.225866,28,
50479,38.713311,-9.225059,29,
50479,38.714244,-9.226306,30,
50479,38.715005,-9.229437,31,
50479,38.714926,-9.231207,32,
50479,38.716023,-9.235666,33,
50480,38.731236,-9.168603,1,
50480,38.730838,-9.168603,2,
50480,38.723469,-9.174898,3,
50480,38.718668,-9.175047,4,
50480,38.715921,-9.175805,5,
50480,38.712414,-9.175463,6,
50480,38.7081,-9.173737,7,
50480,38.706209,-9.175557,8,
50480,38.70538,-9.176544,9,
50480,38.702423,-9.180325,10,
50481,38.707255,-9.173535,1,
50481,38.706209,-9.175557,2,
50481,38.70538,-9.176544,3,
50481,38.701991,-9.181041,4,
50481,38.699789,-9.18435,5,
50481,38.698466,-9.188384,6,
50481,38.697806,-9.191759,7,
50481,38.697506,-9.196012,8,
50481,38.697483,-9.198881,9,
50481,38.697728,-9.204514,10,
50481,38.699801,-9.205797,11,
50481,38.700527,-9.209795,12,
50481,38.699831,-9.214327,13,
50481,38.700965,-9.216338,14,
50481,38.701017,-9.221464,15,
50481,38.699832,-9.2243,16,
50481,38.699208,-9.226949,17,
50481,38.701501,-9.227351,18,
50481,38.703171,-9.227122,19,
50481,38.705295,-9.226756,20,
50481,38.707337,-9.225596,21,
50481,38.711236,-9.225866,22,
50481,38.713311,-9.225059,23,
50481,38.714244,-9.226306,24,
50481,38.715005,-9.229437,25,
50481,38.714926,-9.231207,26,
50481,38.716023,-9.235666,27,
50482,38.731236,-9.168603,1,
50482,38.730838,-9.168603,2,
50482,38.723469,-9.174898,3,
50482,38.718668,-9.175047,4,
50482,38.715921,-9.175805,5,
50482,38.712414,-9.175463,6,
50482,38.7081,-9.173737,7,
50482,38.706209,-9.175557,8,
50482,38.70538,-9.176544,9,
50482,38.701991,-9.181041,10,
50482,38.699789,-9.18435,11,
50482,38.698466,-9.188384,12,
50482,38.697806,-9.191759,13,
50482,38.697506,-9.196012,14,
50482,38.697483,-9.198881,15,
50482,38.69795,-9.204519,16,
50483,38.703077,-9.179822,1,
50483,38.705394,-9.17631,2,
50483,38.707255,-9.173535,3,
50483,38.713106,-9.175394,4,
50483,38.715875,-9.175511,5,
50483,38.719371,-9.17479,6,
50483,38.723011,-9.17479,7,
50483,38.731236,-9.168603,8,
50487,38.7262,-9.140725,1,
50487,38.72732,-9.142018,2,
50487,38.725576,-9.140756,3,
50487,38.723658,-9.139847,4,
50487,38.721962,-9.13921,5,
50487,38.719813,-9.138105,6,
50487,38.718601,-9.136711,7,
50487,38.715021,-9.137467,8,
50487,38.713743,-9.137356,9,
50487,38.708998,-9.135325,10,
50487,38.707229,-9.141645,11,
50487,38.706332,-9.145278,12,
50487,38.706414,-9.149768,13,
50487,38.706142,-9.156011,14,
50487,38.70367,-9.162505,15,
50487,38.703447,-9.167728,16,
50487,38.704304,-9.173951,17,
50487,38.704742,-9.177635,18,
50487,38.706089,-9.179013,19,
50487,38.706089,-9.182893,20,
50487,38.705489,-9.185298,21,
50487,38.705114,-9.187655,22,
50487,38.704409,-9.189593,23,
50487,38.703705,-9.190877,24,
50487,38.703134,-9.193396,25,
50487,38.703713,-9.195234,26,
50487,38.704882,-9.19581,27,
50487,38.707562,-9.196163,28,
50487,38.710062,-9.194963,29,
50487,38.711568,-9.195374,30,
50487,38.713933,-9.196977,31,
50487,38.712169,-9.198799,32,
50487,38.713324,-9.200872,33,
50487,38.713411,-9.202661,34,
50487,38.714581,-9.204523,35,
50487,38.715155,-9.208012,36,
50487,38.711324,-9.210373,37,
50487,38.711398,-9.208537,38,
50487,38.710869,-9.205382,39,
50487,38.709579,-9.203425,40,
50488,38.7262,-9.140725,1,
50488,38.72732,-9.142018,2,
50488,38.725576,-9.140756,3,
50488,38.723658,-9.139847,4,
50488,38.721962,-9.13921,5,
50488,38.719813,-9.138105,6,
50488,38.718601,-9.136711,7,
50488,38.715021,-9.137467,8,
50488,38.713743,-9.137356,9,
50488,38.708998,-9.135325,10,
50488,38.707229,-9.141645,11,
50488,38.706011,-9.144059,12,
50489,38.708998,-9.135325,1,
50489,38.707229,-9.141645,2,
50489,38.706332,-9.145278,3,
50489,38.706414,-9.149768,4,
50489,38.706142,-9.156011,5,
50489,38.70367,-9.162505,6,
50489,38.703447,-9.167728,7,
50489,38.704304,-9.173951,8,
50489,38.704742,-9.177635,9,
50489,38.702423,-9.180325,10,
50490,38.7262,-9.140725,1,
50490,38.72732,-9.142018,2,
50490,38.725576,-9.140756,3,
50490,38.723658,-9.139847,4,
50490,38.721962,-9.13921,5,
50490,38.719813,-9.138105,6,
50490,38.718601,-9.136711,7,
50490,38.715021,-9.137467,8,
50490,38.713743,-9.137356,9,
50490,38.708998,-9.135325,10,
50490,38.707229,-9.141645,11,
50490,38.706332,-9.145278,12,
50490,38.706414,-9.149768,13,
50490,38.706142,-9.156011,14,
50490,38.70367,-9.162505,15,
50490,38.703447,-9.167728,16,
50490,38.704304,-9.173951,17,
50490,38.704742,-9.177635,18,
50490,38.702588,-9.180939,19,
50490,38.704529,-9.183048,20,
50490,38.704189,-9.185534,21,
50490,38.705114,-9.187655,22,
50490,38.704409,-9.189593,23,
50490,38.703705,-9.190877,24,
50490,38.703134,-9.193396,25,
50490,38.703713,-9.195234,26,
50490,38.704882,-9.19581,27,
50490,38.707562,-9.196163,28,
50490,38.710062,-9.194963,29,
50490,38.711568,-9.195374,30,
50490,38.713933,-9.196977,31,
50490,38.712169,-9.198799,32,
50490,38.713324,-9.200872,33,
50490,38.713411,-9.202661,34,
50490,38.714581,-9.204523,35,
50490,38.715155,-9.208012,36,
50490,38.711324,-9.210373,37,
50490,38.711398,-9.208537,38,
50490,38.710869,-9.205382,39,
50490,38.709579,-9.203425,40,
50491,38.709936,-9.203076,1,
50491,38.711041,-9.205791,2,
50491,38.711528,-9.20844,3,
50491,38.712283,-9.210916,4,
50491,38.715156,-9.207765,5,
50491,38.714452,-9.204562,6,
50491,38.713611,-9.203659,7,
50491,38.712098,-9.201783,8,
50491,38.712093,-9.199184,9,
50491,38.713717,-9.198483,10,
50491,38.712833,-9.19589,11,
50491,38.71149,-9.195833,12,
50491,38.709622,-9.194783,13,
50491,38.707647,-9.196398,14,
50491,38.705158,-9.196105,15,
50491,38.702934,-9.194745,16,
50491,38.703411,-9.191612,17,
50491,38.704933,-9.187422,18,
50491,38.705281,-9.185415,19,
50491,38.706024,-9.182246,20,
50491,38.706268,-9.179386,21,
50491,38.704664,-9.177149,22,
50491,38.704145,-9.173823,23,
50491,38.703363,-9.167024,24,
50491,38.703508,-9.16273,25,
50491,38.706171,-9.155732,26,
50491,38.706331,-9.149936,27,
50491,38.706244,-9.145024,28,
50491,38.70699,-9.142206,29,
50491,38.709676,-9.136384,30,
50491,38.713953,-9.137815,31,
50491,38.716036,-9.13571,32,
50491,38.718218,-9.136334,33,
50491,38.719716,-9.137763,34,
50491,38.721676,-9.139055,35,
50491,38.724175,-9.139874,36,
50491,38.7262,-9.140725,37,
50492,38.706011,-9.144059,1,
50492,38.70699,-9.142206,2,
50492,38.709676,-9.136384,3,
50492,38.713953,-9.137815,4,
50492,38.716036,-9.13571,5,
50492,38.718218,-9.136334,6,
50492,38.719716,-9.137763,7,
50492,38.721676,-9.139055,8,
50492,38.724175,-9.139874,9,
50492,38.7262,-9.140725,10,
50493,38.702423,-9.180325,1,
50493,38.704664,-9.177149,2,
50493,38.704145,-9.173823,3,
50493,38.703363,-9.167024,4,
50493,38.703508,-9.16273,5,
50493,38.706171,-9.155732,6,
50493,38.706331,-9.149936,7,
50493,38.706052,-9.14323,8,
50493,38.70699,-9.142206,9,
50493,38.708998,-9.135325,10,
50494,38.709936,-9.203076,1,
50494,38.711041,-9.205791,2,
50494,38.711528,-9.20844,3,
50494,38.712283,-9.210916,4,
50494,38.715156,-9.207765,5,
50494,38.714452,-9.204562,6,
50494,38.713611,-9.203659,7,
50494,38.712098,-9.201783,8,
50494,38.712093,-9.199184,9,
50494,38.713717,-9.198483,10,
50494,38.712833,-9.19589,11,
50494,38.71149,-9.195833,12,
50494,38.709622,-9.194783,13,
50494,38.707647,-9.196398,14,
50494,38.705158,-9.196105,15,
50494,38.702934,-9.194745,16,
50494,38.703411,-9.191612,17,
50494,38.704933,-9.187422,18,
50494,38.70448,-9.184814,19,
50494,38.704105,-9.182771,20,
50494,38.703077,-9.179822,21,
50494,38.704664,-9.177149,22,
50494,38.704145,-9.173823,23,
50494,38.703363,-9.167024,24,
50494,38.703508,-9.16273,25,
50494,38.706171,-9.155732,26,
50494,38.706331,-9.149936,27,
50494,38.706244,-9.145024,28,
50494,38.70699,-9.142206,29,
50494,38.709676,-9.136384,30,
50494,38.713953,-9.137815,31,
50494,38.716036,-9.13571,32,
50494,38.718218,-9.136334,33,
50494,38.719716,-9.137763,34,
50494,38.721676,-9.139055,35,
50494,38.724175,-9.139874,36,
50494,38.7262,-9.140725,37,
50495,38.702423,-9.180325,1,
50495,38.704664,-9.177149,2,
50495,38.704145,-9.173823,3,
50495,38.703363,-9.167024,4,
50495,38.703508,-9.16273,5,
50495,38.706171,-9.155732,6,
50495,38.706331,-9.149936,7,
50495,38.706244,-9.145024,8,
50495,38.70699,-9.142206,9,
50495,38.709676,-9.136384,10,
50495,38.713953,-9.137815,11,
50495,38.716036,-9.13571,12,
50495,38.718218,-9.136334,13,
50495,38.719716,-9.137763,14,
50495,38.721676,-9.139055,15,
50495,38.724175,-9.139874,16,
50495,38.7262,-9.140725,17,
50498,38.720345,-9.153663,1,
50498,38.721198,-9.151792,2,
50498,38.719002,-9.151841,3,
50498,38.717537,-9.151047,4,
50498,38.716657,-9.148516,5,
50498,38.714839,-9.150155,6,
50498,38.714907,-9.151562,7,
50498,38.713484,-9.153328,8,
50498,38.712478,-9.155726,9,
50498,38.712266,-9.156625,10,
50498,38.711165,-9.158409,11,
50498,38.710332,-9.161413,12,
50498,38.71057,-9.16169,13,
50498,38.71212,-9.160362,14,
50498,38.713735,-9.16023,15,
50498,38.713272,-9.162173,16,
50498,38.711755,-9.163928,17,
50498,38.712614,-9.164983,18,
50498,38.71273,-9.166951,19,
50498,38.711896,-9.16897,20,
50498,38.710425,-9.171328,21,
50498,38.70848,-9.171467,22,
50498,38.707289,-9.171592,23,
50498,38.705815,-9.171749,24,
50498,38.706277,-9.173385,25,
50499,38.713393,-9.137256,1,
50499,38.7081,-9.137099,2,
50499,38.707304,-9.141979,3,
50499,38.707717,-9.144146,4,
50499,38.708504,-9.146688,5,
50499,38.708814,-9.151308,6,
50499,38.707443,-9.154485,7,
50499,38.706793,-9.15566,8,
50499,38.706707,-9.157859,9,
50499,38.707704,-9.159671,10,
50499,38.707337,-9.161314,11,
50499,38.709411,-9.162157,12,
50499,38.71057,-9.16169,13,
50499,38.71212,-9.160362,14,
50499,38.713735,-9.16023,15,
50499,38.714509,-9.162113,16,
50499,38.715105,-9.163034,17,
50499,38.715461,-9.164532,18,
50499,38.714973,-9.166431,19,
50499,38.714385,-9.169143,20,
50499,38.717115,-9.169498,21,
50499,38.717359,-9.166703,22,
50499,38.71827,-9.164784,23,
50499,38.720676,-9.164008,24,
50499,38.722721,-9.161118,25,
50499,38.723341,-9.159414,26,
50499,38.721516,-9.156541,27,
50499,38.720279,-9.153789,28,
50499,38.722668,-9.149384,29,
50499,38.725295,-9.146026,30,
50499,38.726545,-9.144979,31,
50499,38.72732,-9.142018,32,
50499,38.726201,-9.140891,33,
50500,38.726201,-9.140891,1,
50500,38.727769,-9.142964,2,
50500,38.726621,-9.145091,3,
50500,38.725156,-9.146197,4,
50500,38.722917,-9.149263,5,
50500,38.721689,-9.151571,6,
50500,38.720248,-9.15489,7,
50500,38.721471,-9.156386,8,
50500,38.723216,-9.160121,9,
50500,38.721059,-9.160979,10,
50500,38.720971,-9.163546,11,
50500,38.720234,-9.165447,12,
50500,38.718395,-9.166245,13,
50500,38.718335,-9.169367,14,
50500,38.716991,-9.169629,15,
50500,38.714256,-9.169982,16,
50500,38.714841,-9.166506,17,
50500,38.715321,-9.164602,18,
50500,38.714962,-9.16304,19,
50500,38.714089,-9.161715,20,
50500,38.713627,-9.160065,21,
50500,38.712681,-9.160224,22,
50500,38.711322,-9.160938,23,
50500,38.710054,-9.162462,24,
50500,38.708923,-9.161921,25,
50500,38.707269,-9.161405,26,
50500,38.707888,-9.159091,27,
50500,38.706951,-9.158194,28,
50500,38.706648,-9.155753,29,
50500,38.707333,-9.154468,30,
50500,38.70862,-9.151762,31,
50500,38.708449,-9.147047,32,
50500,38.707773,-9.144589,33,
50500,38.70699,-9.142206,34,
50500,38.708246,-9.136478,35,
50500,38.713393,-9.137256,36,
50501,38.705586,-9.143902,1,
50501,38.70699,-9.142206,2,
50501,38.708327,-9.136508,3,
50501,38.707687,-9.132634,4,
50501,38.712823,-9.12319,5,
50501,38.726565,-9.10995,6,
50501,38.735506,-9.103672,7,
50501,38.742348,-9.102104,8,
50501,38.746927,-9.099674,9,
50501,38.747829,-9.096873,10,
50501,38.753897,-9.096001,11,
50501,38.756106,-9.104174,12,
50501,38.757513,-9.108831,13,
50501,38.760349,-9.111672,14,
50501,38.762359,-9.109549,15,
50501,38.765286,-9.109616,16,
50501,38.767445,-9.110039,17,
50501,38.770034,-9.108996,18,
50501,38.771901,-9.10987,19,
50501,38.774421,-9.11117,20,
50501,38.776049,-9.113543,21,
50501,38.777166,-9.116168,22,
50501,38.779376,-9.120132,23,
50501,38.781644,-9.119414,24,
50501,38.783563,-9.124536,25,
50501,38.785864,-9.123835,26,
50501,38.788411,-9.123737,27,
50501,38.790108,-9.123886,28,
50502,38.790108,-9.123886,1,
50502,38.788306,-9.123888,2,
50502,38.786098,-9.12392,3,
50502,38.783924,-9.124792,4,
50502,38.780902,-9.120093,5,
50502,38.779131,-9.120172,6,
50502,38.77707,-9.1159,7,
50502,38.776092,-9.113833,8,
50502,38.774242,-9.111261,9,
50502,38.771711,-9.109989,10,
50502,38.769143,-9.1099,11,
50502,38.767153,-9.110219,12,
50502,38.764899,-9.109781,13,
50502,38.762432,-9.109802,14,
